,County FIPS,County Name,State,Population,"Weekly New Cases as of January 10, 2022","Weekly New Deaths as of January 10, 2022","Cases Moving Avg. December 7, 2021","Deaths Moving Avg. December 7, 2021","Cases Moving Avg. December 14, 2021","Deaths Moving Avg. December 14, 2021","Cases Moving Avg. December 21, 2021","Deaths Moving Avg. December 21, 2021","Cases Moving Avg. December 28, 2021","Deaths Moving Avg. December 28, 2021","Cases Moving Avg. January 4, 2022","Deaths Moving Avg. January 4, 2022","7-Day Daily Cases per 100,000 as of January 10, 2022","7-Day Daily Deaths per 100,000 as of January 10, 2022",% Unemployed,Median Household Income,Approximate Population Density,% African American,% Hispanic,% Asian American,% White American,% Native American or Alaska Native,% Native Hawaiian or Pacific Islander,% Adults With Degree 2015-19,"Mask Mandate Details as of January 11, 2022",Learn More,"% Fully Vaccinated as of January 12, 2022","% ≥ 12 Fully Vaccinated as of January 12, 2022","% ≥ 18 Fully Vaccinated as of January 12, 2022","% ≥ 65 Fully Vaccinated as of January 12, 2022","% At Least Partially Vaccinated as of January 12, 2022","% with Vaxx. and Booster as of January 12, 2022","% ≥ 18 with Vaxx. and Booster as of January 12, 2022","% ≥ 50 with Vaxx. and Booster as of January 12, 2022","% ≥ 65 with Vaxx. and Booster as of January 12, 2022"
1922,37137,"Pamlico County, NC",NC,12726,90,1,15.72,0.0,14.59,0.0,5.61,0.0,51.64,0.0,101.03,1.12,101.03,1.12,3.8,52522.0,37.82,18.95,4.26,0.6,77.64,0.78,0.2,38.4,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",53.9,59.1,61.6,83.6,68.6,28.9,29.8,34.6,41.4
1923,37139,"Pasquotank County, NC",NC,39824,421,1,21.88,0.72,20.09,0.0,7.17,0.0,82.86,0.0,151.02,0.36,151.02,0.36,4.6,51245.0,175.53,36.6,5.78,1.58,58.47,0.64,0.08,32.9,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",51.5,59.6,62.5,93.1,70.1,21.2,22.3,29.3,34.0
1924,37141,"Pender County, NC",NC,63060,604,2,25.83,0.0,22.88,0.0,10.42,0.23,122.79,0.0,136.83,0.45,136.83,0.45,3.9,60405.0,72.38,14.74,7.52,0.69,81.48,0.88,0.08,32.2,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",49.1,56.3,58.6,78.7,66.3,20.4,21.7,27.7,34.0
1925,37143,"Perquimans County, NC",NC,13463,185,1,36.08,0.0,30.77,0.0,6.37,0.0,103.99,0.0,196.31,1.06,196.31,1.06,5.0,50804.0,54.47,22.65,2.75,0.51,74.6,0.51,0.01,38.0,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",45.6,51.5,54.2,77.2,59.2,12.1,12.5,14.3,15.2
1926,37145,"Person County, NC",NC,39490,460,1,44.5,0.0,38.71,0.72,12.66,0.0,129.51,1.09,166.41,0.36,166.41,0.36,4.2,54553.0,100.65,26.79,4.52,0.43,69.97,0.88,0.03,33.5,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",53.9,61.2,63.6,83.7,70.9,23.7,25.2,31.7,37.3
1927,37147,"Pitt County, NC",NC,180742,3315,0,32.96,0.0,27.11,0.0,9.01,0.0,165.67,0.0,262.02,0.0,262.02,0.0,4.2,52961.0,277.06,35.88,6.49,2.13,59.1,0.53,0.15,32.8,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",51.4,58.6,60.0,83.4,68.7,17.4,18.7,23.0,22.9
1928,37149,"Polk County, NC",NC,20724,163,0,13.79,0.0,17.92,0.0,5.51,0.0,63.42,0.0,112.36,0.0,112.36,0.0,3.8,53405.0,87.16,4.24,5.9,0.84,92.78,0.62,0.02,36.6,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",42.7,46.7,48.1,60.0,54.5,21.7,22.7,25.7,27.2
1929,37151,"Randolph County, NC",NC,143667,1337,2,35.0,0.1,39.18,0.3,16.61,0.3,111.87,0.5,132.95,0.2,132.95,0.2,3.8,50129.0,183.65,6.63,11.99,1.53,88.79,1.16,0.1,32.3,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",42.2,48.5,50.9,72.6,54.7,21.1,22.4,27.9,33.3
1930,37153,"Richmond County, NC",NC,44829,672,2,34.42,0.64,28.04,0.0,7.97,0.32,151.69,1.27,214.15,0.64,214.15,0.64,5.3,40518.0,94.58,31.93,6.81,0.98,61.33,3.27,0.15,33.0,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",45.8,53.4,56.2,79.1,57.3,26.0,27.4,35.0,41.6
1931,37155,"Robeson County, NC",NC,130625,2077,4,36.75,0.44,30.08,0.44,6.34,0.0,143.7,0.77,227.15,0.44,227.15,0.44,5.4,36366.0,137.79,23.59,9.22,0.66,30.58,42.28,0.15,30.2,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",40.0,47.4,49.4,71.5,51.9,21.9,23.4,32.0,40.9
1932,37157,"Rockingham County, NC",NC,91010,867,2,44.58,0.0,39.71,0.47,10.05,0.0,132.17,0.63,136.09,0.31,136.09,0.31,4.4,44686.0,160.9,19.01,6.33,0.67,77.53,0.59,0.11,32.7,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",48.0,54.6,56.9,77.8,64.2,20.8,21.9,27.8,34.2
1933,37159,"Rowan County, NC",NC,142088,1774,4,34.69,0.4,35.49,0.4,10.86,0.0,153.33,1.11,178.36,0.4,178.36,0.4,4.0,52051.0,277.8,16.87,9.43,1.23,79.39,0.65,0.09,34.5,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",42.4,48.9,51.3,73.6,55.3,19.7,20.8,26.4,30.8
1934,37161,"Rutherford County, NC",NC,67029,496,5,20.67,0.64,22.8,0.64,3.41,0.21,75.02,0.0,105.71,1.07,105.71,1.07,4.9,44547.0,118.55,9.86,4.81,0.62,87.0,0.4,0.07,33.5,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",40.3,45.7,47.9,65.9,51.6,28.2,29.6,36.3,42.5
1935,37163,"Sampson County, NC",NC,63531,919,0,27.66,0.22,31.26,0.22,10.12,0.22,90.62,0.45,206.65,0.0,206.65,0.0,3.9,45997.0,67.18,26.55,20.55,0.63,66.56,3.69,0.29,31.4,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",48.7,57.5,60.6,74.5,63.7,21.4,22.6,32.1,39.7
1936,37165,"Scotland County, NC",NC,34823,689,2,27.08,0.0,30.36,0.41,6.97,0.0,160.81,0.0,282.65,0.82,282.65,0.82,6.6,39197.0,109.2,38.89,3.3,0.92,44.58,12.82,0.05,30.8,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",45.0,53.0,55.4,77.9,58.3,22.4,23.5,29.4,33.5
1937,37167,"Stanly County, NC",NC,62806,850,4,44.81,1.82,46.63,0.91,10.69,0.23,128.74,0.23,193.34,0.91,193.34,0.91,3.7,58303.0,158.95,11.37,4.44,2.02,84.36,0.47,0.26,34.7,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",40.3,46.5,48.8,72.3,56.1,15.3,16.0,19.5,22.0
1938,37169,"Stokes County, NC",NC,45591,508,2,57.97,0.0,60.48,0.63,20.37,0.0,135.37,0.31,159.18,0.63,159.18,0.63,3.6,52356.0,101.54,4.09,3.31,0.41,93.72,0.47,0.03,29.7,"Gov. Roy Cooper ended the state's general mask mandate May 14. Face-covering is still required statewide in schools, child-care facilities, children’s camps, and settings designated by the CDC for continued masking, such as hospitals and transit hubs. Where masks are required, children under age 5 are exempt. The city of Raleigh and the counties that are home to Charlotte, Durham, Fayetteville, Greensboro and Asheville have instituted indoor mask mandates covering vaccinated as well as unvaccinated people.","Order Lifting Most Mask Requirements - https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions.pdf, Face-Covering Faqs - https://files.nc.gov/governor/documents/files/FAQ-For-Executive-Order-No.-215.pdf",44.5,49.9,51.9,71.7,57.8,17.9,18.7,22.1,24.5
